V2	V(ce)	Ic(Q1)
Step Information: Vbb=0  (Step: 1/26)
2.900000000000000e+00	1.030250e-01	4.994598e-03
3.000000000000000e+00	1.048877e-01	5.169843e-03
3.100000000000000e+00	1.067467e-01	5.345095e-03
3.200000000000000e+00	1.086052e-01	5.520348e-03
3.300000000000000e+00	1.104662e-01	5.695596e-03
3.400000000000000e+00	1.123326e-01	5.870834e-03
3.500000000000000e+00	1.142075e-01	6.046058e-03
3.600000000000000e+00	1.160941e-01	6.221260e-03
3.700000000000000e+00	1.179956e-01	6.396436e-03
3.800000000000000e+00	1.199156e-01	6.571579e-03
3.900000000000000e+00	1.218576e-01	6.746683e-03
4.000000000000000e+00	1.238257e-01	6.921740e-03
4.100000000000001e+00	1.258240e-01	7.096743e-03
4.200000000000000e+00	1.278572e-01	7.271684e-03
4.300000000000000e+00	1.299304e-01	7.446553e-03
4.400000000000000e+00	1.320495e-01	7.621340e-03
4.500000000000000e+00	1.342207e-01	7.796034e-03
4.600000000000001e+00	1.364515e-01	7.970622e-03
4.700000000000000e+00	1.387502e-01	8.145088e-03
4.800000000000001e+00	1.411265e-01	8.319417e-03
4.900000000000000e+00	1.435917e-01	8.493586e-03
5.000000000000000e+00	1.461595e-01	8.667571e-03
5.100000000000001e+00	1.488459e-01	8.841346e-03
5.200000000000000e+00	1.516705e-01	9.014874e-03
5.300000000000001e+00	1.546578e-01	9.188110e-03
5.400000000000000e+00	1.578382e-01	9.361002e-03
5.500000000000000e+00	1.612507e-01	9.533479e-03
5.600000000000001e+00	1.649482e-01	9.705449e-03
5.700000000000000e+00	1.689972e-01	9.876790e-03
5.800000000000001e+00	1.734951e-01	1.004733e-02
5.900000000000000e+00	1.785810e-01	1.021682e-02
6.000000000000000e+00	1.844670e-01	1.038488e-02
6.100000000000001e+00	1.914981e-01	1.055090e-02
6.200000000000000e+00	2.002872e-01	1.071377e-02
6.300000000000001e+00	2.120671e-01	1.087131e-02
6.400000000000000e+00	2.298093e-01	1.101820e-02
6.500000000000000e+00	2.624280e-01	1.113852e-02
6.600000000000001e+00	3.288139e-01	1.119855e-02
6.700000000000000e+00	4.169897e-01	1.121966e-02
6.800000000000001e+00	5.075616e-01	1.123650e-02
6.900000000000000e+00	5.982538e-01	1.125312e-02
7.000000000000000e+00	6.889518e-01	1.126973e-02
7.100000000000001e+00	7.796502e-01	1.128634e-02
7.200000000000000e+00	8.703486e-01	1.130295e-02
7.300000000000001e+00	9.610470e-01	1.131956e-02
7.400000000000000e+00	1.051745e+00	1.133617e-02
7.500000000000000e+00	1.142444e+00	1.135278e-02
7.600000000000001e+00	1.233142e+00	1.136939e-02
7.700000000000000e+00	1.323841e+00	1.138600e-02
7.800000000000001e+00	1.414540e+00	1.140261e-02
7.900000000000000e+00	1.505238e+00	1.141922e-02
8.000000000000000e+00	1.595937e+00	1.143583e-02
8.100000000000000e+00	1.686635e+00	1.145244e-02
8.200000000000001e+00	1.777334e+00	1.146905e-02
8.300000000000001e+00	1.868033e+00	1.148566e-02
8.400000000000000e+00	1.958732e+00	1.150226e-02
8.500000000000000e+00	2.049430e+00	1.151887e-02
8.600000000000000e+00	2.140129e+00	1.153548e-02
8.700000000000001e+00	2.230828e+00	1.155209e-02
8.800000000000001e+00	2.321527e+00	1.156870e-02
8.900000000000000e+00	2.412226e+00	1.158531e-02
9.000000000000000e+00	2.502925e+00	1.160192e-02
9.100000000000000e+00	2.593624e+00	1.161853e-02
9.200000000000001e+00	2.684323e+00	1.163514e-02
9.300000000000001e+00	2.775022e+00	1.165175e-02
9.400000000000000e+00	2.865721e+00	1.166836e-02
9.500000000000000e+00	2.956420e+00	1.168496e-02
9.600000000000001e+00	3.047119e+00	1.170157e-02
9.700000000000001e+00	3.137818e+00	1.171818e-02
9.800000000000001e+00	3.228517e+00	1.173479e-02
9.900000000000000e+00	3.319216e+00	1.175140e-02
1.000000000000000e+01	3.409915e+00	1.176801e-02
